X	Y
199.79899999999998	609.769
449.1139999999998	535.675
194.793	618.78
440.102	548.692
189.7869999999998	630.795
440.102	552.697
183.779	635.802
436.097	554.7
177.77099999999996	638.806
405.058	557.703
186.78300000000002	630.795
379.025	565.7130000000002
194.793	638.806
378.0239999999999	563.711
188.78499999999997	636.803
339.9760000000001	561.7080000000002
178.77300000000002	627.7919999999998
310.93899999999996	533.673
180.77499999999998	609.769
318.94899999999996	523.66
182.77800000000002	609.769
322.95500000000004	520.6569999999998
179.774	599.756
324.957	508.641
174.76800000000003	596.753
318.94899999999996	512.646
168.76	589.744
313.943	505.638
178.77300000000002	587.741
317.948	504.636
167.75900000000001	592.747
313.943	504.636
173.76599999999996	588.742
321.953	509.643
165.75599999999997	580.732
304.932	503.635
169.76099999999997	566.715
289.913	491.62
164.755	565.7130000000002
274.8939999999999	486.614
157.74599999999998	564.712
278.8989999999999	494.624
165.75599999999997	561.7080000000002
260.8760000000002	483.61
163.75400000000002	557.703
254.8689999999998	486.614
164.755	553.698
250.8639999999998	478.604
151.73900000000003	552.697
256.8710000000002	472.596
152.74	559.706
258.8739999999998	473.597
158.74699999999996	553.698
248.8610000000001	472.596
157.74599999999998	556.702
253.86699999999996	468.591
161.75099999999998	556.702
252.8660000000001	475.6
155.74400000000003	561.7080000000002
252.8660000000001	468.591
161.75099999999998	561.7080000000002
247.86	457.577
163.75400000000002	565.7130000000002
260.8760000000002	461.582
151.73900000000003	560.707
253.86699999999996	462.583
150.73699999999997	555.701
254.8689999999998	464.586
161.75099999999998	557.703
257.87199999999996	458.578
161.75099999999998	561.7080000000002
255.87	464.586
153.74099999999999	567.716
255.87	465.587
164.755	564.712
259.875	465.587
159.74900000000002	573.724
253.86699999999996	459.58
164.755	581.734
261.87800000000004	464.586
170.76300000000003	574.725
262.8789999999998	461.582
154.74199999999996	578.73
262.8789999999998	466.588
144.73000000000002	587.741
259.875	461.582
129.711	582.735
281.903	482.609
116.69399999999996	584.737
307.93600000000004	494.624
115.69299999999998	589.744
298.924	496.626
107.68299999999999	589.744
312.942	487.615
101.67499999999995	589.744
309.938	486.614
351.3330000000002	272.0
590.0	176.0
342.97	266.66700000000003
572.061	181.818
318.727	287.273
574.485	186.667
326.0	283.636
574.485	180.606
295.697	294.545
574.485	183.03
272.6669999999998	304.242
557.515	183.03
259.3330000000002	312.7270000000001
532.061	181.818
236.303	311.515
517.515	193.939
239.93899999999996	310.303
504.182	191.515
221.75800000000004	313.939
496.909	198.788
209.63599999999997	312.7270000000001
481.15099999999995	202.424
201.15099999999995	323.636
475.091	206.061
197.515	323.636
466.6060000000001	203.636
190.24199999999996	322.4240000000001
441.1510000000002	220.606
198.72699999999998	341.8180000000001
413.273	249.697
190.24199999999996	345.455
391.45500000000004	260.606
185.394	339.394
370.8489999999998	265.455
161.15099999999995	343.03
333.273	259.394
159.93899999999996	338.182
345.3939999999999	256.97
157.515	333.333
321.1510000000002	256.97
140.54499999999996	335.7580000000001
286.0	263.03
134.485	329.69699999999995
271.45500000000004	261.818
135.697	343.03
275.091	264.242
133.27300000000002	343.03
254.485	260.606
129.63599999999997	338.182
243.57600000000002	258.182
119.93899999999996	333.333
231.45500000000004	265.455
105.394	345.455
221.75800000000004	261.818
88.42399999999998	335.7580000000001
208.42399999999998	271.515
88.42399999999998	343.03
219.3330000000002	261.818
76.30300000000005	351.515
213.27300000000002	267.879
77.51499999999999	361.212
219.3330000000002	267.879
70.24200000000002	367.273
235.091	244.848
70.24200000000002	373.333
229.02999999999997	255.758
76.30300000000005	395.152
237.515	256.97
70.24200000000002	408.485
222.97000000000003	269.091
66.606	413.333
229.02999999999997	287.273
71.45499999999998	416.97
214.485	298.182
69.02999999999997	429.091
219.3330000000002	306.6670000000001
58.12099999999998	421.818
220.54499999999996	310.303
84.78800000000001	426.667
224.18200000000002	313.939
88.42399999999998	427.879
220.54499999999996	333.333
100.54499999999996	436.364
187.81799999999998	332.121
95.697	435.152
159.93899999999996	336.97
95.697	444.848
178.12099999999998	339.394
95.697	432.727
166.0	343.03
100.54499999999996	435.152
168.42399999999998	340.606
107.81799999999998	430.30300000000005
184.18200000000002	349.091
99.3330000000002	427.879
182.97000000000003	343.03
104.18200000000002	435.152
208.42399999999998	350.30300000000005
107.81799999999998	421.818
218.12099999999998	339.394
119.93899999999996	421.818
221.75800000000004	347.879
116.303	425.455
224.18200000000002	344.242
115.09100000000001	424.242
233.8789999999998	344.242
121.15099999999995	430.30300000000005
235.091	349.091
116.303	421.818
231.45500000000004	346.667
119.93899999999996	437.576
248.42399999999998	358.788
122.36400000000003	440.0
270.24199999999996	363.636
129.63599999999997	441.212
276.303	355.152
133.27300000000002	452.121
286.0	367.273
134.485	455.758
299.3330000000002	372.121
139.3330000000002	463.03
310.24199999999996	368.485
144.18200000000002	463.03
311.45500000000004	373.333
153.87900000000002	476.364
307.818	386.667
144.18200000000002	477.576
310.24199999999996	395.152
206.0	488.485
321.1510000000002	413.333
219.3330000000002	493.333
318.727	416.97
220.54499999999996	490.909
319.93899999999996	420.606
202.36400000000003	492.121
329.6360000000002	413.333
212.06100000000004	489.697
326.0	406.061
210.84900000000005	493.333
336.909	413.333
206.0	498.182
336.909	408.485
190.24199999999996	482.424
340.54499999999996	392.727
195.091	488.485
334.485	396.364
195.091	486.061
332.06100000000004	406.061
184.18200000000002	489.697
327.212	402.424
175.697	495.758
332.06100000000004	404.848
156.303	500.606
317.515	413.333
151.45500000000004	516.364
329.6360000000002	429.091
149.02999999999997	513.939
329.6360000000002	421.818
135.697	517.576
333.273	410.909
112.6669999999998	526.061
345.3939999999999	408.485
89.63599999999997	553.939
307.818	425.455
86.0	541.818
315.091	426.667
89.63599999999997	541.818
278.727	442.424
87.21199999999999	558.788
271.45500000000004	440.0
93.27300000000002	574.545
242.3639999999998	447.273
94.48500000000001	604.849
241.15100000000018	449.697
75.09100000000001	624.242
225.3939999999999	464.242
82.36400000000003	629.091
224.18200000000002	464.242
90.84900000000005	665.455
225.3939999999999	481.212
87.21199999999999	684.8489999999998
197.515	506.667
86.0	705.455
176.909	515.151
86.0	728.485
181.75800000000004	511.515
92.06100000000004	730.909
168.42399999999998	556.364
99.3330000000002	747.8789999999998
230.24199999999996	547.879
95.697	749.091
260.54499999999996	596.364
92.06100000000004	747.8789999999998
270.24199999999996	596.364
87.21199999999999	755.1510000000002
294.485	590.303
94.48500000000001	747.8789999999998
288.424	615.758
94.48500000000001	747.8789999999998
288.424	615.758
109.02999999999997	756.3639999999998
317.515	616.97
112.6669999999998	756.3639999999998
322.3639999999998	648.485
126.0	755.1510000000002
357.515	661.818
132.06100000000004	744.242
347.818	664.242
166.0	764.8489999999998
379.3330000000002	676.3639999999998
185.394	758.788
401.1510000000002	678.788
220.54499999999996	772.1210000000002
426.6060000000001	687.273
215.697	769.697
429.03	689.697
242.3639999999998	774.545
447.212	699.3939999999999
242.3639999999998	772.1210000000002
470.24199999999996	688.485
254.485	772.1210000000002
481.15099999999995	680.0
284.788	761.212
495.697	681.212
321.1510000000002	749.091
471.45500000000004	673.939
319.93899999999996	751.515
477.515	675.1510000000002
370.8489999999998	735.758
473.879	661.818
366.0	726.061
477.515	654.545
352.6669999999998	726.061
470.24199999999996	650.909
349.03	721.212
477.515	652.121
332.06100000000004	711.515
470.24199999999996	643.636
317.515	712.727
475.091	647.273
296.909	707.8789999999998
482.36400000000003	636.364
265.3939999999999	711.515
442.3639999999998	633.939
248.42399999999998	712.727
437.515	626.6669999999998
254.485	699.3939999999999
449.6360000000002	624.242
233.8789999999998	699.3939999999999
426.6060000000001	629.091
236.303	694.545
416.909	618.182
241.15100000000018	687.273
317.515	574.545
213.27300000000002	637.576
281.1510000000002	511.515
221.75800000000004	644.849
286.0	511.515
215.697	627.879
282.3639999999998	495.758
222.97000000000003	583.03
306.6060000000001	446.061
190.24199999999996	563.636
333.273	402.424
182.97000000000003	573.3330000000002
336.909	397.576
216.909	560.0
346.6060000000001	376.97
203.57600000000002	507.879
346.6060000000001	357.576
239.93899999999996	480.0
374.485	346.667
243.57600000000002	471.515
399.93899999999996	324.848
246.0	449.697
431.45500000000004	303.03
260.54499999999996	454.545
421.75800000000004	310.303
247.212	435.152
462.97	311.515
288.424	433.939
489.63599999999997	300.606
306.6060000000001	420.606
505.394	305.455
304.182	415.758
516.303	286.061
315.091	403.636
538.121	298.182
330.8489999999998	410.909
562.364	317.576
332.06100000000004	370.909
572.061	306.6670000000001
327.212	391.515
591.4549999999999	329.69699999999995
339.3330000000002	384.242
607.212	326.061
332.06100000000004	391.515
603.576	323.636
349.03	402.424
618.1210000000001	290.909
355.091	409.697
619.3330000000001	286.061
347.818	450.909
630.242	270.303
347.818	441.212
619.3330000000001	280.0
399.93899999999996	392.727
638.7270000000001	256.97
390.24199999999996	391.515
647.212	250.909
425.3939999999999	356.3640000000001
648.424	255.758
432.6669999999998	349.091
649.636	247.273
442.3639999999998	343.03
671.4549999999999	240.0
439.93899999999996	346.667
669.03	247.273
441.1510000000002	343.03
673.8789999999999	233.939
476.303	340.606
684.788	232.727
489.63599999999997	336.97
681.1510000000001	229.091
496.909	345.455
687.212	213.333
495.697	341.8180000000001
696.9090000000001	218.182
536.909	328.485
682.364	226.667
567.212	310.303
689.636	223.03
591.4549999999999	299.394
702.97	218.182
601.1510000000001	313.939
693.2729999999999	206.061
590.242	304.242
699.3330000000001	216.97
592.6669999999999	309.091
706.606	207.273
591.4549999999999	312.7270000000001
710.242	203.636
586.606	323.636
727.212	202.424
573.273	334.545
741.758	209.697
575.697	336.97
752.6669999999999	198.788
569.636	351.515
757.5150000000001	191.515
542.97	352.727
779.3330000000001	207.273
527.212	360.0
764.788	206.061
527.212	362.424
772.0609999999999	209.697
512.667	370.909
751.4549999999999	225.455
489.63599999999997	372.121
741.758	231.515
215.3330000000002	446.667
390.0	352.0
208.6669999999998	446.667
402.0	348.0
218.0	460.0
423.3330000000002	360.0
223.3330000000002	462.667
432.6669999999998	356.0
230.0	492.0
426.0	370.667
244.6669999999998	498.667
440.6669999999998	377.333
254.0	516.0
450.0	394.667
264.6669999999998	498.667
459.3330000000002	397.333
268.6669999999998	508.0
458.0	394.667
263.3330000000002	517.3330000000002
474.0	401.333
292.6669999999998	520.0
468.66700000000003	405.333
283.3330000000002	518.6669999999998
471.33299999999997	414.667
287.3330000000002	525.3330000000002
478.0	410.667
302.0	525.3330000000002
495.33299999999997	429.333
295.3330000000002	524.0
491.33299999999997	421.333
316.6669999999998	536.0
475.33299999999997	424.0
340.6669999999998	541.3330000000002
474.0	430.667
379.3330000000002	536.0
480.66700000000003	414.667
379.3330000000002	534.6669999999998
487.33299999999997	416.0
411.3330000000002	525.3330000000002
486.0	406.667
414.0	501.333
510.0	388.0
416.6669999999998	473.333
499.33299999999997	369.333
408.6669999999998	478.667
499.33299999999997	372.0
416.6669999999998	461.333
500.66700000000003	357.333
419.3330000000002	452.0
499.33299999999997	348.0
419.3330000000002	442.667
495.33299999999997	337.333
416.6669999999998	417.333
495.33299999999997	329.333
398.0	402.667
484.66700000000003	290.6670000000001
408.6669999999998	408.0
492.66700000000003	297.333
402.0	404.0
495.33299999999997	273.333
388.6669999999998	398.667
472.66700000000003	156.0
382.0	353.333
464.6669999999998	96.0
383.3330000000002	356.0
463.3330000000002	94.667
319.3330000000002	230.667
496.66700000000003	74.667
298.0	185.333
504.66700000000003	61.333
280.6669999999998	134.667
518.0	56.0
248.6669999999998	129.333
499.33299999999997	46.667
232.6669999999998	128.0
496.66700000000003	36.0
240.6669999999998	128.0
498.0	41.333
231.3330000000002	125.333
472.66700000000003	32.0
220.6669999999998	130.667
447.3330000000002	21.333
214.0	120.0
436.6669999999998	12.0
200.6669999999998	152.0
324.6669999999998	28.0
200.6669999999998	157.333
335.3330000000002	26.667
195.3330000000002	188.0
306.0	37.333
194.0	205.333
308.6669999999998	48.0
175.3330000000002	229.333
315.3330000000002	45.333
188.6669999999998	229.333
320.6669999999998	50.667
195.3330000000002	229.333
315.3330000000002	60.0
208.6669999999998	241.333
335.3330000000002	85.333
206.0	234.667
338.0	101.333
183.3330000000002	240.0
363.3330000000002	112.0
167.3330000000002	254.667
382.0	121.333
168.6669999999998	254.667
379.3330000000002	118.667
164.6669999999998	253.333
395.3330000000002	124.0
154.0	246.667
410.0	121.333
139.3330000000002	249.333
407.3330000000002	124.0
132.6669999999998	249.333
398.0	130.667
138.0	240.0
382.0	141.333
120.6669999999998	240.0
384.6669999999998	130.667
108.6669999999998	236.0
394.0	134.667
94.0	245.333
383.3330000000002	148.0
94.0	244.0
350.0	148.0
91.3330000000002	245.333
362.0	150.667
104.6669999999998	233.333
342.0	156.0
119.3330000000002	241.333
290.0	144.0
111.3330000000002	253.333
223.3330000000002	157.333
134.0	265.333
202.0	148.0
104.6669999999998	264.0
212.6669999999998	145.333
115.3330000000002	270.66700000000003
232.6669999999998	156.0
110.0	264.0
202.0	188.0
99.3330000000002	262.66700000000003
204.6669999999998	184.0
100.6669999999998	260.0
207.3330000000002	186.667
94.0	272.0
199.3330000000002	177.333
99.3330000000002	258.66700000000003
210.0	166.667
110.0	246.667
192.6669999999998	168.0
106.0	237.333
192.6669999999998	160.0
107.3330000000002	230.667
207.3330000000002	170.667
104.6669999999998	233.333
207.3330000000002	172.0
112.6669999999998	245.333
223.3330000000002	178.667
118.0	254.667
218.0	184.0
150.0	261.333
226.0	185.333
136.6669999999998	256.0
234.0	185.333
158.0	272.0
272.6669999999998	190.667
162.0	321.333
304.6669999999998	193.333
178.0	365.333
351.3330000000002	189.333
220.6669999999998	388.0
374.0	236.0
232.6669999999998	410.667
378.0	273.333
238.0	410.667
383.3330000000002	276.0
267.3330000000002	428.0
399.3330000000002	304.0
287.3330000000002	426.667
404.6669999999998	333.333
316.6669999999998	452.0
398.0	346.667
315.3330000000002	449.333
399.3330000000002	340.0
331.3330000000002	453.333
411.3330000000002	350.667
346.0	462.667
416.6669999999998	357.333
336.6669999999998	464.0
411.3330000000002	357.333
332.6669999999998	469.333
412.6669999999998	364.0
323.3330000000002	461.333
416.6669999999998	372.0
332.6669999999998	472.0
415.3330000000002	373.333
304.6669999999998	461.333
428.6669999999998	382.667
288.6669999999998	469.333
432.6669999999998	382.667
272.6669999999998	466.667
436.6669999999998	385.333
268.6669999999998	456.0
446.0	374.667
266.0	460.0
451.3330000000002	372.0
254.0	462.667
460.6669999999998	376.0
244.6669999999998	454.667
446.0	366.667
235.3330000000002	457.333
439.3330000000002	377.333
236.6669999999998	462.667
440.6669999999998	373.333
260.6669999999998	464.0
423.3330000000002	373.333
252.6669999999998	454.667
406.0	376.0
248.6669999999998	457.333
367.3330000000002	369.333
247.3330000000002	458.667
340.6669999999998	358.667
248.6669999999998	464.0
340.6669999999998	368.0
254.0	466.667
342.0	366.667
251.3330000000002	458.667
331.3330000000002	358.667
247.3330000000002	449.333
343.3330000000002	357.333
242.0	457.333
354.0	337.333
238.0	450.667
355.3330000000002	336.0
232.6669999999998	433.333
362.0	316.0
224.6669999999998	430.667
392.6669999999998	294.6670000000001
211.3330000000002	424.0
363.3330000000002	292.0
230.0	389.333
370.0	280.0
224.6669999999998	360.0
332.6669999999998	265.333
215.3330000000002	357.333
342.0	269.333
222.0	361.333
364.6669999999998	254.667
208.6669999999998	361.333
388.6669999999998	248.0
226.0	362.667
406.0	257.333
222.0	365.333
419.3330000000002	245.333
218.0	370.667
410.0	248.0
211.3330000000002	366.667
431.3330000000002	248.0
230.0	380.0
443.3330000000002	269.333
204.6669999999998	377.333
451.3330000000002	277.333
206.0	376.0
454.0	278.66700000000003
232.6669999999998	388.0
471.33299999999997	306.6670000000001
251.3330000000002	389.333
471.33299999999997	317.333
291.3330000000002	406.667
472.66700000000003	286.6670000000001
326.0	408.0
456.6669999999998	253.333
382.0	378.667
467.33299999999997	214.667
374.0	365.333
468.66700000000003	225.333
388.6669999999998	352.0
472.66700000000003	189.333
387.3330000000002	324.0
480.66700000000003	184.0
390.0	309.333
482.0	174.667
386.0	306.6670000000001
491.33299999999997	170.667
380.6669999999998	300.0
500.66700000000003	173.333
368.6669999999998	288.0
512.667	158.667
379.3330000000002	316.0
532.667	166.667
368.6669999999998	336.0
551.333	162.667
400.6669999999998	329.333
564.667	189.333
398.0	328.0
576.667	182.667
362.0	328.0
591.3330000000001	190.667
356.6669999999998	306.6670000000001
606.0	202.667
359.3330000000002	302.6670000000001
630.0	202.667
346.0	288.0
628.6669999999999	196.0
360.6669999999998	293.333
646.0	182.667
391.3330000000002	292.0
619.3330000000001	184.0
456.6669999999998	278.66700000000003
595.3330000000001	169.333
478.0	273.333
583.333	164.0
467.33299999999997	256.0
582.0	152.0
471.33299999999997	256.0
583.333	154.667
463.3330000000002	252.0
579.333	154.667
435.3330000000002	250.667
598.0	144.0
436.6669999999998	248.0
606.0	141.333
416.6669999999998	232.0
590.0	134.667
415.3330000000002	224.0
600.6669999999999	122.667
410.0	221.333
604.6669999999999	126.667
395.3330000000002	220.0
596.6669999999999	113.333
383.3330000000002	222.667
567.333	93.333
387.3330000000002	226.667
567.333	100.0
384.6669999999998	262.66700000000003
539.333	94.667
367.3330000000002	328.0
451.3330000000002	81.333
350.0	380.0
451.3330000000002	97.333
362.0	401.333
446.0	112.0
331.3330000000002	424.0
440.6669999999998	168.0
336.6669999999998	416.0
432.6669999999998	173.333
326.0	450.667
440.6669999999998	208.0
315.3330000000002	464.0
447.3330000000002	232.0
303.3330000000002	473.333
455.3330000000002	248.0
304.6669999999998	476.0
447.3330000000002	240.0
298.0	478.667
412.6669999999998	277.333
275.3330000000002	506.667
442.0	314.6670000000001
260.6669999999998	481.333
428.6669999999998	406.667
263.3330000000002	489.333
438.0	400.0
254.0	494.667
450.0	392.0
251.3330000000002	488.0
444.6669999999998	392.0
240.6669999999998	492.0
451.3330000000002	381.333
230.0	496.0
458.0	382.667
216.6669999999998	484.0
439.3330000000002	378.667
204.6669999999998	477.333
416.6669999999998	386.667
210.0	486.667
419.3330000000002	382.667
204.6669999999998	485.333
419.3330000000002	377.333
178.0	466.667
398.0	408.0
158.0	470.667
363.3330000000002	385.333
164.6669999999998	477.333
378.0	378.667
152.6669999999998	473.333
316.6669999999998	360.0
154.0	484.0
280.6669999999998	346.667
152.6669999999998	468.0
262.0	332.0
151.3330000000002	402.667
264.6669999999998	328.0
135.3330000000002	402.667
283.3330000000002	332.0
139.3330000000002	401.333
287.3330000000002	332.0
132.6669999999998	417.333
304.6669999999998	332.0
152.6669999999998	430.667
311.3330000000002	341.333
146.0	422.667
328.6669999999998	344.0
146.0	425.333
334.0	342.667
172.6669999999998	429.333
355.3330000000002	354.667
163.3330000000002	440.0
368.6669999999998	369.333
176.6669999999998	441.333
364.6669999999998	348.0
194.0	450.667
396.6669999999998	330.667
242.0	444.0
406.0	288.0
236.6669999999998	450.667
404.6669999999998	290.6670000000001
258.0	449.333
424.6669999999998	241.333
307.3330000000002	444.0
420.6669999999998	208.0
306.0	396.0
415.3330000000002	185.333
295.3330000000002	401.333
414.0	186.667
310.0	365.333
416.6669999999998	170.667
290.0	348.0
428.6669999999998	157.333
292.6669999999998	317.333
434.0	138.667
284.6669999999998	284.0
456.6669999999998	128.0
291.3330000000002	228.0
483.33299999999997	122.667
300.6669999999998	229.333
482.0	121.333
296.6669999999998	209.333
483.33299999999997	116.0
294.0	206.667
492.66700000000003	98.667
311.3330000000002	198.667
500.66700000000003	90.667
308.6669999999998	202.667
506.0	80.0
316.6669999999998	204.0
496.66700000000003	76.0
308.6669999999998	230.667
506.0	66.667
350.0	252.0
518.0	58.667
370.0	294.6670000000001
528.667	61.333
364.6669999999998	292.0
530.0	52.0
414.0	324.0
523.333	96.0
427.3330000000002	349.333
524.667	89.333
447.3330000000002	386.667
519.333	144.0
432.6669999999998	428.0
514.0	166.667
439.3330000000002	461.333
518.0	242.667
436.6669999999998	470.667
511.33299999999997	246.667
423.3330000000002	510.667
518.0	281.333
428.6669999999998	546.6669999999998
530.0	301.333
436.6669999999998	546.6669999999998
554.0	316.0
426.0	542.6669999999998
546.0	340.0
428.6669999999998	554.6669999999998
562.0	349.333
415.3330000000002	550.6669999999998
579.333	376.0
404.6669999999998	570.6669999999998
583.333	410.667
402.0	568.0
594.0	433.333
431.3330000000002	554.6669999999998
579.333	442.667
428.6669999999998	550.6669999999998
575.333	442.667
467.33299999999997	556.0
578.0	469.333
466.0	557.3330000000002
587.333	466.667
447.3330000000002	554.6669999999998
591.3330000000001	461.333
438.0	553.3330000000002
594.0	448.0
428.6669999999998	549.3330000000002
582.0	454.667
423.3330000000002	542.6669999999998
582.0	450.667
407.3330000000002	537.3330000000002
586.0	433.333
398.0	532.0
602.0	420.0
395.3330000000002	536.0
592.6669999999999	430.667
382.0	533.3330000000002
604.6669999999999	412.0
370.0	529.3330000000002
583.333	413.333
375.3330000000002	533.3330000000002
562.0	420.0
352.6669999999998	524.0
566.0	414.667
360.6669999999998	521.3330000000002
552.667	412.0
362.0	513.3330000000002
552.667	413.333
370.0	502.667
558.0	408.0
364.6669999999998	489.333
476.66700000000003	396.0
360.6669999999998	481.333
500.66700000000003	384.0
358.0	469.333
506.0	370.667
347.3330000000002	462.667
510.0	361.333
351.3330000000002	460.0
523.333	364.0
340.6669999999998	452.0
531.333	358.667
344.6669999999998	453.333
531.333	364.0
366.0	456.0
535.333	368.0
342.0	465.333
546.0	366.667
359.3330000000002	462.667
550.0	366.667
366.0	457.333
542.0	376.0
386.0	456.0
540.667	342.667
379.3330000000002	460.0
543.333	336.0
416.6669999999998	457.333
562.0	301.333
440.6669999999998	444.0
566.0	270.66700000000003
436.6669999999998	422.667
566.0	240.0
472.66700000000003	422.667
570.0	233.333
474.0	418.667
576.667	229.333
468.66700000000003	429.333
576.667	233.333
491.33299999999997	404.0
608.6669999999999	234.667
492.66700000000003	381.333
626.0	246.667
498.0	361.333
624.6669999999999	260.0
492.66700000000003	349.333
632.6669999999999	265.333
491.33299999999997	346.667
644.6669999999999	256.0
519.333	353.333
654.0	257.333
526.0	376.0
647.3330000000001	248.0
526.0	434.667
668.6669999999999	236.0
526.0	426.667
670.0	241.333
548.667	460.0
678.0	257.333
571.333	509.333
702.0	265.333
604.6669999999999	585.3330000000002
704.6669999999999	308.0
603.3330000000001	632.0
703.3330000000001	381.333
622.0	668.0
695.3330000000001	410.667
619.3330000000001	656.0
696.6669999999999	410.667
640.6669999999999	685.3330000000002
704.6669999999999	448.0
639.3330000000001	680.0
707.3330000000001	456.0
635.3330000000001	718.6669999999998
694.0	498.667
628.6669999999999	720.0
696.6669999999999	501.333
632.6669999999999	736.0
702.0	514.6669999999998
632.6669999999999	746.6669999999998
704.6669999999999	509.333
592.6669999999999	729.3330000000002
718.0	540.0
578.0	726.6669999999998
722.0	608.0
547.333	718.6669999999998
726.0	644.0
556.667	724.0
724.6669999999999	634.6669999999998
542.0	721.3330000000002
728.6669999999999	646.6669999999998
538.0	724.0
726.0	649.3330000000002
538.0	713.3330000000002
704.6669999999999	640.0
540.667	713.3330000000002
674.0	630.6669999999998
544.667	713.3330000000002
686.0	632.0
526.0	702.6669999999998
663.3330000000001	621.3330000000002
510.0	704.0
660.6669999999999	621.3330000000002
475.33299999999997	694.6669999999998
639.3330000000001	625.3330000000002
468.66700000000003	701.3330000000002
646.0	618.6669999999998
444.6669999999998	692.0
632.6669999999999	628.0
454.0	690.6669999999998
628.6669999999999	612.0
460.6669999999998	717.3330000000002
595.3330000000001	576.0
447.3330000000002	712.0
546.0	549.3330000000002
452.6669999999998	684.0
518.0	529.3330000000002
452.6669999999998	685.3330000000002
526.0	530.6669999999998
455.3330000000002	638.6669999999998
528.667	516.0
448.6669999999998	606.6669999999998
540.667	493.333
440.6669999999998	582.6669999999998
566.0	488.0
444.6669999999998	585.3330000000002
559.333	481.333
430.0	561.3330000000002
579.333	469.333
434.0	548.0
583.333	457.333
423.3330000000002	550.6669999999998
584.667	442.667
422.0	546.6669999999998
587.333	400.0
492.66700000000003	544.0
607.3330000000001	370.667
491.33299999999997	545.3330000000002
603.3330000000001	372.0
486.0	533.3330000000002
632.6669999999999	346.667
511.33299999999997	468.0
676.6669999999999	330.667
491.33299999999997	449.333
696.6669999999999	346.667
500.66700000000003	446.667
688.6669999999999	337.333
496.66700000000003	429.333
715.3330000000001	344.0
486.0	433.333
719.3330000000001	336.0
488.66700000000003	433.333
723.3330000000001	340.0
482.0	449.333
727.3330000000001	346.667
504.66700000000003	448.0
744.6669999999999	353.333
494.0	466.667
736.6669999999999	357.333
518.0	466.667
740.6669999999999	358.667
520.667	470.667
746.0	362.667
539.333	481.333
760.6669999999999	374.667
548.667	492.0
758.0	392.0
540.667	492.0
755.3330000000001	393.333
552.667	497.333
756.6669999999999	394.667
547.333	518.6669999999998
762.0	408.0
562.0	520.0
774.0	402.667
562.0	514.6669999999998
771.3330000000001	401.333
595.3330000000001	545.3330000000002
763.3330000000001	409.333
640.6669999999999	570.6669999999998
751.3330000000001	406.667
636.6669999999999	589.3330000000002
750.0	394.667
620.6669999999999	604.0
762.0	428.0
592.6669999999999	617.3330000000002
770.0	444.0
595.3330000000001	614.6669999999998
778.0	438.667
566.0	614.6669999999998
783.3330000000001	452.0
534.0	605.3330000000002
752.6669999999999	486.667
522.0	598.6669999999998
754.0	512.0
519.333	610.6669999999998
755.3330000000001	505.333
490.0	598.6669999999998
743.3330000000001	521.3330000000002
486.0	596.0
738.0	520.0
435.6669999999998	524.0
631.6669999999999	442.667
449.0	529.3330000000002
629.0	436.0
489.0	548.0
635.6669999999999	444.0
495.66700000000003	542.6669999999998
639.6669999999999	442.667
510.33299999999997	556.0
633.0	448.0
515.667	554.6669999999998
643.6669999999999	448.0
497.0	542.6669999999998
662.3330000000001	441.333
478.33299999999997	541.3330000000002
663.6669999999999	466.667
483.66700000000003	537.3330000000002
666.3330000000001	457.333
471.66700000000003	533.3330000000002
677.0	458.667
458.3330000000002	525.3330000000002
679.6669999999999	458.667
453.0	526.6669999999998
697.0	452.0
451.6669999999998	522.6669999999998
697.0	456.0
447.6669999999998	512.0
685.0	446.667
434.3330000000002	518.6669999999998
665.0	448.0
411.6669999999998	522.6669999999998
642.3330000000001	448.0
410.3330000000002	517.3330000000002
637.0	453.333
387.6669999999998	512.0
627.6669999999999	448.0
390.3330000000002	518.6669999999998
630.3330000000001	446.667
363.6669999999998	513.3330000000002
610.3330000000001	446.667
350.3330000000002	521.3330000000002
586.333	445.333
330.3330000000002	533.3330000000002
589.0	452.0
331.6669999999998	538.6669999999998
597.0	453.333
307.6669999999998	540.0
586.333	454.667
301.0	542.6669999999998
578.333	452.0
289.0	542.6669999999998
567.667	457.333
274.3330000000002	554.6669999999998
553.0	474.667
273.0	552.0
534.333	469.333
271.6669999999998	561.3330000000002
545.0	470.667
257.0	557.3330000000002
525.0	481.333
257.0	558.6669999999998
493.0	482.667
262.3330000000002	552.0
458.3330000000002	480.0
261.0	550.6669999999998
447.6669999999998	486.667
245.0	560.0
415.6669999999998	489.333
230.3330000000002	554.6669999999998
390.3330000000002	481.333
215.6669999999998	560.0
359.6669999999998	490.667
197.0	561.3330000000002
341.0	493.333
184.6669999999998	560.0
330.0	490.667
180.6669999999998	554.6669999999998
327.3330000000002	494.667
175.3330000000002	554.6669999999998
312.6669999999998	489.333
166.0	554.6669999999998
300.6669999999998	501.333
162.0	557.3330000000002
278.0	501.333
156.6669999999998	558.6669999999998
270.0	504.0
156.6669999999998	560.0
270.0	506.667
152.6669999999998	562.6669999999998
262.0	504.0
147.3330000000002	568.0
259.3330000000002	505.333
122.0	553.3330000000002
247.3330000000002	498.667
118.0	556.0
250.0	500.0
118.0	552.0
259.3330000000002	490.667
104.6669999999998	552.0
202.0	484.0
104.6669999999998	553.3330000000002
196.6669999999998	481.333
