filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,2,"{""name"":""rect"",""x"":462,""y"":712,""width"":112,""height"":69}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,3,"{""name"":""rect"",""x"":291,""y"":720,""width"":195,""height"":62}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,4,"{""name"":""rect"",""x"":298,""y"":848,""width"":249,""height"":58}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,5,"{""name"":""rect"",""x"":537,""y"":832,""width"":108,""height"":56}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,6,"{""name"":""rect"",""x"":322,""y"":577,""width"":248,""height"":88}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,7,"{""name"":""rect"",""x"":151,""y"":125,""width"":137,""height"":68}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,8,"{""name"":""rect"",""x"":475,""y"":545,""width"":123,""height"":42}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,9,"{""name"":""rect"",""x"":566,""y"":219,""width"":94,""height"":66}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,10,"{""name"":""rect"",""x"":543,""y"":660,""width"":85,""height"":54}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,11,"{""name"":""rect"",""x"":407,""y"":442,""width"":37,""height"":42}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,12,"{""name"":""rect"",""x"":578,""y"":360,""width"":83,""height"":61}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,13,"{""name"":""rect"",""x"":551,""y"":473,""width"":78,""height"":54}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,14,"{""name"":""rect"",""x"":608,""y"":501,""width"":58,""height"":67}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,15,"{""name"":""rect"",""x"":439,""y"":601,""width"":118,""height"":64}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,16,"{""name"":""rect"",""x"":342,""y"":574,""width"":24,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_11.jpg,84166,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,17,"{""name"":""rect"",""x"":345,""y"":844,""width"":196,""height"":61}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,0,"{""name"":""rect"",""x"":542,""y"":303,""width"":150,""height"":56}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,1,"{""name"":""rect"",""x"":328,""y"":208,""width"":238,""height"":79}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,2,"{""name"":""rect"",""x"":152,""y"":540,""width"":195,""height"":69}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,3,"{""name"":""rect"",""x"":414,""y"":856,""width"":204,""height"":54}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,4,"{""name"":""rect"",""x"":541,""y"":577,""width"":165,""height"":65}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,5,"{""name"":""rect"",""x"":448,""y"":442,""width"":168,""height"":59}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,6,"{""name"":""rect"",""x"":443,""y"":518,""width"":154,""height"":50}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,7,"{""name"":""rect"",""x"":546,""y"":913,""width"":166,""height"":57}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,8,"{""name"":""rect"",""x"":393,""y"":756,""width"":129,""height"":70}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,9,"{""name"":""rect"",""x"":253,""y"":681,""width"":117,""height"":63}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,10,"{""name"":""rect"",""x"":513,""y"":625,""width"":172,""height"":72}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,11,"{""name"":""rect"",""x"":577,""y"":484,""width"":197,""height"":64}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,12,"{""name"":""rect"",""x"":669,""y"":775,""width"":87,""height"":91}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,13,"{""name"":""rect"",""x"":339,""y"":610,""width"":62,""height"":64}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,14,"{""name"":""rect"",""x"":400,""y"":528,""width"":35,""height"":38}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,15,"{""name"":""rect"",""x"":474,""y"":697,""width"":42,""height"":49}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,16,"{""name"":""rect"",""x"":513,""y"":762,""width"":57,""height"":81}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_12.jpg,88485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,17,"{""name"":""rect"",""x"":314,""y"":602,""width"":49,""height"":42}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,0,"{""name"":""rect"",""x"":536,""y"":492,""width"":157,""height"":126}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,1,"{""name"":""rect"",""x"":114,""y"":862,""width"":200,""height"":59}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,2,"{""name"":""rect"",""x"":307,""y"":914,""width"":203,""height"":63}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,3,"{""name"":""rect"",""x"":285,""y"":796,""width"":199,""height"":56}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,4,"{""name"":""rect"",""x"":155,""y"":646,""width"":207,""height"":69}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,5,"{""name"":""rect"",""x"":483,""y"":236,""width"":238,""height"":81}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,6,"{""name"":""rect"",""x"":329,""y"":497,""width"":143,""height"":63}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,7,"{""name"":""rect"",""x"":569,""y"":762,""width"":120,""height"":81}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,8,"{""name"":""rect"",""x"":250,""y"":699,""width"":216,""height"":78}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,9,"{""name"":""rect"",""x"":228,""y"":1003,""width"":203,""height"":55}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,10,"{""name"":""rect"",""x"":111,""y"":511,""width"":254,""height"":77}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,11,"{""name"":""rect"",""x"":546,""y"":302,""width"":88,""height"":171}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,12,"{""name"":""rect"",""x"":297,""y"":638,""width"":126,""height"":54}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,13,"{""name"":""rect"",""x"":396,""y"":694,""width"":59,""height"":55}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,14,"{""name"":""rect"",""x"":548,""y"":299,""width"":74,""height"":59}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,15,"{""name"":""rect"",""x"":442,""y"":488,""width"":31,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,16,"{""name"":""rect"",""x"":619,""y"":724,""width"":72,""height"":76}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_13.jpg,85224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,17,"{""name"":""rect"",""x"":278,""y"":626,""width"":76,""height"":50}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,0,"{""name"":""rect"",""x"":542,""y"":701,""width"":177,""height"":78}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,1,"{""name"":""rect"",""x"":81,""y"":920,""width"":144,""height"":74}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,2,"{""name"":""rect"",""x"":282,""y"":319,""width"":143,""height"":104}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,3,"{""name"":""rect"",""x"":348,""y"":779,""width"":151,""height"":49}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,4,"{""name"":""rect"",""x"":420,""y"":572,""width"":202,""height"":85}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,5,"{""name"":""rect"",""x"":242,""y"":882,""width"":202,""height"":52}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,6,"{""name"":""rect"",""x"":647,""y"":206,""width"":112,""height"":88}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,7,"{""name"":""rect"",""x"":403,""y"":705,""width"":110,""height"":73}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,8,"{""name"":""rect"",""x"":58,""y"":479,""width"":214,""height"":85}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,9,"{""name"":""rect"",""x"":439,""y"":252,""width"":84,""height"":84}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,10,"{""name"":""rect"",""x"":479,""y"":360,""width"":95,""height"":47}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,11,"{""name"":""rect"",""x"":481,""y"":461,""width"":100,""height"":53}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,12,"{""name"":""rect"",""x"":226,""y"":571,""width"":150,""height"":73}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,13,"{""name"":""rect"",""x"":90,""y"":732,""width"":126,""height"":65}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,14,"{""name"":""rect"",""x"":379,""y"":639,""width"":66,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,15,"{""name"":""rect"",""x"":650,""y"":521,""width"":79,""height"":110}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,16,"{""name"":""rect"",""x"":595,""y"":574,""width"":66,""height"":51}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_14.jpg,86879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,17,"{""name"":""rect"",""x"":238,""y"":641,""width"":79,""height"":54}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,0,"{""name"":""rect"",""x"":443,""y"":200,""width"":242,""height"":70}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,1,"{""name"":""rect"",""x"":458,""y"":455,""width"":156,""height"":118}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,2,"{""name"":""rect"",""x"":263,""y"":928,""width"":201,""height"":66}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,3,"{""name"":""rect"",""x"":360,""y"":700,""width"":142,""height"":66}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,4,"{""name"":""rect"",""x"":356,""y"":242,""width"":86,""height"":73}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,5,"{""name"":""rect"",""x"":419,""y"":857,""width"":126,""height"":58}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,6,"{""name"":""rect"",""x"":419,""y"":459,""width"":116,""height"":49}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,7,"{""name"":""rect"",""x"":634,""y"":587,""width"":89,""height"":104}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,8,"{""name"":""rect"",""x"":169,""y"":544,""width"":217,""height"":65}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,9,"{""name"":""rect"",""x"":481,""y"":309,""width"":87,""height"":68}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,10,"{""name"":""rect"",""x"":214,""y"":657,""width"":201,""height"":78}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,11,"{""name"":""rect"",""x"":635,""y"":736,""width"":94,""height"":76}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,12,"{""name"":""rect"",""x"":136,""y"":273,""width"":86,""height"":80}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,13,"{""name"":""rect"",""x"":184,""y"":725,""width"":69,""height"":85}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,14,"{""name"":""rect"",""x"":200,""y"":603,""width"":119,""height"":77}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,15,"{""name"":""rect"",""x"":602,""y"":588,""width"":44,""height"":56}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,16,"{""name"":""rect"",""x"":478,""y"":628,""width"":31,""height"":31}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_15.jpg,86710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,17,"{""name"":""rect"",""x"":378,""y"":652,""width"":65,""height"":56}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,0,"{""name"":""rect"",""x"":593,""y"":395,""width"":132,""height"":74}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,1,"{""name"":""rect"",""x"":480,""y"":841,""width"":155,""height"":79}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,2,"{""name"":""rect"",""x"":352,""y"":722,""width"":189,""height"":58}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,3,"{""name"":""rect"",""x"":239,""y"":361,""width"":158,""height"":77}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,4,"{""name"":""rect"",""x"":364,""y"":489,""width"":161,""height"":56}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,5,"{""name"":""rect"",""x"":520,""y"":754,""width"":132,""height"":67}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,6,"{""name"":""rect"",""x"":109,""y"":594,""width"":145,""height"":87}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,7,"{""name"":""rect"",""x"":494,""y"":598,""width"":173,""height"":73}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,8,"{""name"":""rect"",""x"":331,""y"":760,""width"":76,""height"":57}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,9,"{""name"":""rect"",""x"":367,""y"":202,""width"":64,""height"":78}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
fish_16.jpg,86010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",18,10,"{""name"":""rect"",""x"":309,""y"":940,""width"":211,""height"":68}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
